Anogam_AGAP004781	"beta-12C4-galactosyltransferase I"
Anogam_AGAP004782	"tubulin-specific chaperone D"
Anogam_AGAP004783	"predicted G-protein coupled receptor GPCR"
Anogam_AGAP004784	"fatty acyl-CoA reductase 2"
Anogam_AGAP004785	"alpha-tocopherol transfer protein-like"
Anogam_AGAP004786	"Pyruvate dehydrogenase E1 component subunit alpha"
Anogam_AGAP004787	"Fatty acyl-CoA reductase"
Anogam_AGAP004788	"Up-regulated during skeletal muscle growth 5 homolog"
Anogam_AGAP004789	"high mobility group 20A"
Anogam_AGAP004790	"Up-regulated during skeletal muscle growth 5 homolog"
Anogam_AGAP004791	"high mobility group 20A"
Anogam_AGAP004792	"StAR-related lipid transfer protein 7"
Anogam_AGAP004793	"ornithine--oxo-acid transaminase"
Anogam_AGAP004794	"pancreatic triacylglycerol lipase"
Anogam_AGAP004795	"RNA polymerase II elongation factor ELL"
Anogam_AGAP004797	""
Anogam_AGAP004798	"Coatomer protein complex2C subunit beta 2"
Anogam_AGAP004799	""
Anogam_AGAP004800	""
Anogam_AGAP004801	"Huntingtin interacting protein"
Anogam_AGAP004802	"4-hydroxyphenylpyruvate dioxygenase"
Anogam_AGAP004803	""
Anogam_AGAP004804	""
Anogam_AGAP004805	""
Anogam_AGAP004806	"GALE6 galectin 6"
Anogam_AGAP004807	"GALE7 galectin 7"
Anogam_AGAP004808	"protease m1 zinc metalloprotease"
Anogam_AGAP004809	"APN1 alanyl aminopeptidase N 1"
Anogam_AGAP004810	"CTL3 C-type lectin (CTL)"
Anogam_AGAP004811	"CTL1 C-type lectin (CTL)"
Anogam_AGAP004812	"calcium-independent phospholipase A2"
Anogam_AGAP004813	""
Anogam_AGAP004814	""
Anogam_AGAP004815	""
Anogam_AGAP004816	""
Anogam_AGAP004817	"lig Protein lingerer"
Anogam_AGAP004818	"mRpS16 28S ribosomal protein S162C mitochondrial"
Anogam_AGAP004819	"receptor expression-enhancing protein 5"
Anogam_AGAP004820	"RNA 3-terminal phosphate cyclase"
Anogam_AGAP004823	"sprouty"
Anogam_AGAP004824	"translation initiation factor 5B"
Anogam_AGAP004825	""
Anogam_AGAP004826	""
Anogam_AGAP004827	""
Anogam_AGAP004828	"Bbs4 Bardet-Biedl syndrome 4"
Anogam_AGAP004829	"GPRNNA11 putative GPCR class a orphan receptor 11"
Anogam_AGAP004830	""
Anogam_AGAP004831	""
Anogam_AGAP004832	""
Anogam_AGAP004833	"serine-threonine-protein kinase PRP4"
Anogam_AGAP004834	""
Anogam_AGAP004835	""
Anogam_AGAP004836	""
Anogam_AGAP004837	""
Anogam_AGAP004838	"RAB5-interacting protein"
Anogam_AGAP004839	"mRpL52 39S ribosomal protein L522C mitochondrial"
Anogam_AGAP004840	"photosystem I assembly BtpA"
Anogam_AGAP004841	""
Anogam_AGAP004842	"ubiquinone biosynthesis protein COQ92C mitochondrial"
Anogam_AGAP004843	""
Anogam_AGAP004844	"suppressor of cytokine signaling2C invertebrate"
Anogam_AGAP004845	"scavenger receptor class B member"
Anogam_AGAP004846	"SCRB9 Class B Scavenger Receptor (CD36 domain)."
Anogam_AGAP004847	"SCRB7 Class B Scavenger Receptor (CD36 domain)."
Anogam_AGAP004848	""
Anogam_AGAP004849	"DnaJ homolog subfamily C member 9"
Anogam_AGAP004850	"GPRSTN putative stan-like receptor"
Anogam_AGAP004851	""
Anogam_AGAP004852	"Adducin"
Anogam_AGAP004853	"Ral GEF with PH domain and SH3-binding motif 1"
Anogam_AGAP004854	"histone demethylase JARID1"
Anogam_AGAP004855	"CLIPB13 CLIP-domain serine protease"
Anogam_AGAP004856	"palmitoyltransferase ZDHHC16"
Anogam_AGAP029106	""
Anogam_AGAP004859	"serine protease snake"
Anogam_AGAP004860	"protease m1 zinc metalloprotease"
Anogam_AGAP004861	"Tetraspanin"
Anogam_AGAP004862	""
Anogam_AGAP004863	"transient receptor potential cation channel subfamily A member 1"
Anogam_AGAP004864	""
Anogam_AGAP004865	"tun Protein N-terminal glutamine amidohydrolase"
Anogam_AGAP004866	""
Anogam_AGAP004867	"V-type H+-transporting ATPase subunit G"
Anogam_AGAP004868	""
Anogam_AGAP004869	""
Anogam_AGAP004870	"tripeptidyl-peptidase II"
Anogam_AGAP004871	"Band 7 protein AGAP004871"
Anogam_AGAP004872	""
Anogam_AGAP004873	""
Anogam_AGAP004874	""
Anogam_AGAP004875	""
Anogam_AGAP004876	"Cht13 chitinase"
Anogam_AGAP004877	"paramyosin"
Anogam_AGAP004878	""
Anogam_AGAP004879	""
Anogam_AGAP004880	"L-lactate dehydrogenase"
Anogam_AGAP004881	"bestrophin 22C32C4"
Anogam_AGAP004882	"transmembrane 9 superfamily member 3"
Anogam_AGAP004883	""
Anogam_AGAP004884	"muskelin"
Anogam_AGAP004885	"CDGSH iron sulfur domain-containing protein 32C mitochondrial"
Anogam_AGAP004886	"microtubule-associated protein2C RP-EB family"
Anogam_AGAP004887	"RpS17 40S ribosomal protein S17"
Anogam_AGAP004888	""
Anogam_AGAP004889	"ubiquitin-conjugating enzyme (huntingtin interacting protein 2)"
Anogam_AGAP004890	"ribose-phosphate pyrophosphokinase"
Anogam_AGAP004891	"metallophosphoesterase domain-containing protein 1"
Anogam_AGAP004892	""
Anogam_AGAP004893	""
Anogam_AGAP004894	""
Anogam_AGAP004895	"carbonic anhydrase"
Anogam_AGAP004896	"potassium channel2C subfamily K"
Anogam_AGAP004897	""
Anogam_AGAP004899	""
Anogam_AGAP028438	""
Anogam_AGAP004900	"trypsin type 4"
Anogam_AGAP004901	""
Anogam_AGAP004902	""
Anogam_AGAP004903	""
Anogam_AGAP004904	"CAT1 Catalase"
Anogam_AGAP004905	""
Anogam_AGAP004906	"Mitochondrial pyruvate carrier"
Anogam_AGAP004907	"nescient helix-loop-helix protein"
Anogam_AGAP004908	""
Anogam_AGAP004909	""
Anogam_AGAP004910	"arfaptin-2"
Anogam_AGAP004911	""
Anogam_AGAP004912	"ATP-dependent RNA helicase DDX5-DBP2"
Anogam_AGAP004913	""
Anogam_AGAP004914	"beta-tubulin isotype 1"
Anogam_AGAP004915	"lachesin"
Anogam_AGAP004916	""
Anogam_AGAP004917	"fibrinogen-related protein 1"
Anogam_AGAP004918	"fibrinogen"
Anogam_AGAP028439	""
Anogam_AGAP004919	"RpL15 60S ribosomal protein L15"
Anogam_AGAP004920	"CASPS6 short caspase 6"
Anogam_AGAP004921	"CASPS5 short caspase 5"
Anogam_AGAP004922	"CASPS11 short caspase 11"
Anogam_AGAP004923	"IR64a ionotropic receptor IR64a"
Anogam_AGAP004928	"LL6 lipopolysaccharide-induced TNF-alpha transcription factor (LITAF-like 6)"
Anogam_AGAP004929	"eukaryotic translation elongation factor 1 epsilon-1"
Anogam_AGAP004930	"putative G-protein coupled receptor GPCR"
Anogam_AGAP004931	""
Anogam_AGAP028394	""
Anogam_AGAP004932	"solute carrier family 6 (neurotransmitter transporter)2C invertebrate"
Anogam_AGAP004933	"ankyrin repeat and MYND domain-containing protein 2"
Anogam_AGAP004934	"GALE3 galectin 3"
Anogam_AGAP004935	""
Anogam_AGAP004936	""
Anogam_AGAP004937	""
Anogam_AGAP004938	"zinc finger2C DHHC-type containing 15"
Anogam_AGAP004940	"cAMP-dependent protein kinase regulator"
Anogam_AGAP004941	""
Anogam_AGAP004942	"poly(rC)-binding protein 2-3-4"
Anogam_AGAP004943	""
Anogam_AGAP004944	"heat shock 70kDa protein 1-8"
Anogam_AGAP004945	""
Anogam_AGAP004946	"NCK-associated protein 1"
Anogam_AGAP004947	""
Anogam_AGAP004948	"duplex-specific nuclease"
Anogam_AGAP004949	""
Anogam_AGAP004950	"CUG-BP- and ETR3-like factor"
Anogam_AGAP004951	"Or32 odorant receptor 32"
Anogam_AGAP004952	"CBF1 interacting corepressor"
Anogam_AGAP004953	"G protein pathway suppressor 1"
Anogam_AGAP004954	"rhythmically expressed gene 2 protein"
Anogam_AGAP004955	""
Anogam_AGAP004956	"DNA replication licensing factor MCM4"
Anogam_AGAP004957	"origin recognition complex subunit 1"
Anogam_AGAP004958	"ethanolaminephosphotransferase"
Anogam_AGAP004959	"IMD IMD pathway signalling Immune Deficiency (Imd)"
Anogam_AGAP004960	"Prosalpha3 26S proteasome alpha 3 subunit"
Anogam_AGAP004961	""
Anogam_AGAP004962	"cyclin B"
Anogam_AGAP004963	"cyclin B"
Anogam_AGAP004964	""
Anogam_AGAP004965	"DNA polymerase epsilon subunit 4"
Anogam_AGAP028425	""
Anogam_AGAP004968	""
Anogam_AGAP004969	"IR75d ionotropic receptor IR75d"
Anogam_AGAP004970	""
Anogam_AGAP004971	"Or35 odorant receptor 35"
Anogam_AGAP004972	"OTU domain-containing protein 4"
Anogam_AGAP004973	""
Anogam_AGAP004974	"Or31 odorant receptor 31"
Anogam_AGAP004975	"PPO3 prophenoloxidase 3"
Anogam_AGAP004976	"PPO8 prophenoloxidase 8"
Anogam_AGAP004977	"PPO6 prophenoloxidase 6"
Anogam_AGAP004978	"PPO9 prophenoloxidase 9"
Anogam_AGAP004979	""
Anogam_AGAP004980	"PPO7 prophenoloxidase 7"
Anogam_AGAP004981	"PPO4 prophenoloxidase 4"
Anogam_AGAP004982	""
Anogam_AGAP004983	""
Anogam_AGAP004984	""
Anogam_AGAP004985	"mRpL16 39S ribosomal protein L162C mitochondrial"
Anogam_AGAP004986	"Seleno 15 kDa selenoprotein"
Anogam_AGAP004987	""
Anogam_AGAP004988	""
Anogam_AGAP004989	"abelson tyrosine-protein kinase 1"
Anogam_AGAP004990	"mbf1 multiprotein bridging factor 1"
Anogam_AGAP004991	"20S proteasome subunit beta 6"
Anogam_AGAP004992	"microsomal prostaglandin-E synthase 2"
Anogam_AGAP004993	"laminin subunit alpha"
Anogam_AGAP004994	"Krueppel-like factor 5"
Anogam_AGAP004995	""
Anogam_AGAP004996	""
Anogam_AGAP004997	"angiopoietin 1"
Anogam_AGAP004998	""
Anogam_AGAP004999	"microfibrillar-associated protein 4"
Anogam_AGAP005000	""
Anogam_AGAP005001	"GPRNNA17 putative GPCR class a orphan receptor 17"
Anogam_AGAP005002	"GPRNNA18 putative GPCR class a orphan receptor 18"
Anogam_AGAP005003	"melanotransferrin"
Anogam_AGAP005004	"kelch domain-containing protein 10"
Anogam_AGAP005005	""
Anogam_AGAP005006	"U2-associated protein SR140"
Anogam_AGAP005007	"kelch domain containing 4"
Anogam_AGAP005008	""
Anogam_AGAP005009	"Pyrroline-5-carboxylate reductase"
Anogam_AGAP005010	""
Anogam_AGAP005011	"Iroquois-class homeodomain protein irx"
Anogam_AGAP005012	"galactokinase"
Anogam_AGAP005013	"N-acetylgalactosamine kinase"
Anogam_AGAP005014	""
Anogam_AGAP005015	"heterogeneous nuclear ribonucleoprotein K"
Anogam_AGAP005017	""
Anogam_AGAP005018	""
Anogam_AGAP005019	""
Anogam_AGAP005020	""
Anogam_AGAP005021	"Transcription elongation factor SPT5"
Anogam_AGAP005022	""
Anogam_AGAP005023	"Histone H4"
Anogam_AGAP005024	"Histone H3"
Anogam_AGAP005025	"Histone H3"
Anogam_AGAP005026	"Histone H4"
Anogam_AGAP005027	""
Anogam_AGAP005028	""
Anogam_AGAP005029	"serine-threonine kinase receptor-associated protein"
Anogam_AGAP005030	""
Anogam_AGAP005031	"E3 SUMO-protein ligase PIAS2"
Anogam_AGAP005032	"calnexin"
Anogam_AGAP005033	"U3 small nucleolar RNA-associated protein 20"
Anogam_AGAP005034	"GPRMGL5 putative metabotropic glutamate receptor 5"
Anogam_AGAP005035	"DNA helicase INO80"
Anogam_AGAP005036	""
Anogam_AGAP005037	"Coiled-coil domain-containing protein AGAP005037"
Anogam_AGAP005038	""
Anogam_AGAP005039	""
Anogam_AGAP005040	"RILP-like protein-like protein"
Anogam_AGAP005041	""
Anogam_AGAP005042	""
Anogam_AGAP005043	"Inactive dipeptidyl peptidase 10"
Anogam_AGAP005044	""
Anogam_AGAP005045	""
Anogam_AGAP005046	"RpL22 60S ribosomal protein L22"
Anogam_AGAP005047	"Gr43 gustatory receptor 43"
Anogam_AGAP028210	"SRPN13 serine protease inhibitor (serpin) 13"
Anogam_AGAP005048	"anaphase-promoting complex subunit 2"
Anogam_AGAP005049	"coiled-coil domain-containing protein 53"
Anogam_AGAP005050	"interferon-stimulated gene 20 kDa protein"
Anogam_AGAP005051	"DNA polymerase epsilon subunit 3"
Anogam_AGAP005052	"deoxyribodipyrimidine photo-lyase"
Anogam_AGAP005053	"E3 ubiquitin-protein ligase LRSAM1"
Anogam_AGAP005054	""
Anogam_AGAP005055	"ITP ion-transport peptide CHH-like"
Anogam_AGAP005056	"cyclin-related protein FAM58A"
Anogam_AGAP005057	""
Anogam_AGAP028440	""
Anogam_AGAP005058	"rhomboid-related protein 1-2-3"
Anogam_AGAP005059	""
Anogam_AGAP005060	"GPRNND2 putative GPCR class d orphan receptor 2"
Anogam_AGAP005061	"RpS9 40S ribosomal protein S9"
Anogam_AGAP005062	"cleavage and polyadenylation specificity factor subunit 6-7"
Anogam_AGAP005063	"RAN binding protein 9"
Anogam_AGAP005064	""
Anogam_AGAP005065	""
Anogam_AGAP028441	""
Anogam_AGAP005066	"carbonic anhydrase"
Anogam_AGAP005067	""
Anogam_AGAP005068	"defective proboscis extension response"
Anogam_AGAP005069	""
Anogam_AGAP028442	""
Anogam_AGAP005070	"zinc finger CCHC domain-containing protein 8"
Anogam_AGAP005071	"calcium release-activated calcium channel protein 1"
Anogam_AGAP005072	""
Anogam_AGAP005073	""
Anogam_AGAP005074	""
Anogam_AGAP005075	""
Anogam_AGAP005076	"bridging integrator"
Anogam_AGAP005077	""
Anogam_AGAP005079	"guanine nucleotide-binding protein G(q) alpha subunit"
Anogam_AGAP005080	"Ribulose-phosphate 3-epimerase"
Anogam_AGAP005081	"mesoderm development candidate 2"
Anogam_AGAP005082	""
Anogam_AGAP005088	""
Anogam_AGAP005091	"protein GDAP2 homolog"
Anogam_AGAP005092	"40S ribosomal protein S25"
Anogam_AGAP005093	""
Anogam_AGAP005094	""
Anogam_AGAP005095	"actin beta-gamma 1"
Anogam_AGAP005096	""
Anogam_AGAP005098	"F-type H+-transporting ATPase subunit epsilon"
Anogam_AGAP005099	""
Anogam_AGAP005100	"charged multivesicular body protein 5"
Anogam_AGAP005101	""
Anogam_AGAP005102	"APG7B autophagy related gene"
Anogam_AGAP005103	""
Anogam_AGAP005104	""
Anogam_AGAP005105	""
Anogam_AGAP005106	""
Anogam_AGAP028443	""
Anogam_AGAP005107	""
Anogam_AGAP028444	""
Anogam_AGAP005108	"Proliferation-associated 2G4"
Anogam_AGAP005109	"MICOS complex subunit MIC13"
Anogam_AGAP005110	"Actincytosk"
Anogam_AGAP005111	"palmitoyltransferase ZDHHC14"
Anogam_AGAP013744	""
Anogam_AGAP005113	"Thiamine pyrophosphate carrier"
Anogam_AGAP005114	""
Anogam_AGAP005115	""
Anogam_AGAP005116	"coiled-coil domain containing 101"
Anogam_AGAP005117	"polyadenylate-binding protein 2"
Anogam_AGAP005118	"mRpS17 28S ribosomal protein S172C mitochondrial"
Anogam_AGAP005119	"RNA polymerase II subunit A C-terminal domain phosphatase"
Anogam_AGAP005120	""
Anogam_AGAP005121	"PRA1 family protein"
Anogam_AGAP005122	"UBX domain-containing protein 1"
Anogam_AGAP005123	"nucleoside-diphosphate kinase"
Anogam_AGAP005124	"Aldehyde dehydrogenase"
Anogam_AGAP005125	"tripartite motif-containing protein 71"
Anogam_AGAP005126	"SPZ6 spaetzle-like cytokine 6"
Anogam_AGAP005127	"RNA-binding protein 15"
Anogam_AGAP005128	"elongation factor Tu"
Anogam_AGAP005129	"5-methylthioadenosine phosphorylase"
Anogam_AGAP005130	"ATP-dependent RNA helicase DDX49-DBP8"
Anogam_AGAP005131	"RpS24 40S ribosomal protein S24"
Anogam_AGAP005132	""
Anogam_AGAP005133	""
Anogam_AGAP005134	"F-type H+-transporting ATPase subunit alpha"
Anogam_AGAP005135	""
Anogam_AGAP005136	"U6 snRNA-associated Sm-like protein LSm2"
Anogam_AGAP005137	""
Anogam_AGAP005138	""
Anogam_AGAP005139	"phosphatidylinositol-bisphosphatase"
Anogam_AGAP005141	""
Anogam_AGAP005142	"mRNA-capping enzyme"
Anogam_AGAP005143	"E3 ubiquitin-protein ligase RNF144"
Anogam_AGAP005144	"replication factor C subunit 3-5"
Anogam_AGAP005145	""
Anogam_AGAP005146	""
Anogam_AGAP005147	""
Anogam_AGAP005148	""
Anogam_AGAP005149	"H-ACA ribonucleoprotein complex subunit 3"
Anogam_AGAP005150	""
Anogam_AGAP005152	""
Anogam_AGAP005153	"cysteine dioxygenase"
Anogam_AGAP005155	""
Anogam_AGAP005156	""
Anogam_AGAP005158	"adenosine deaminase"
Anogam_AGAP005159	"Ras-related protein Rap-1b"
Anogam_AGAP005160	"Ras homolog gene family2C member A"
Anogam_AGAP005161	"polynucleotide 5-hydroxyl-kinase GRC3-NOL9"
Anogam_AGAP005162	"dystroglycan 1"
Anogam_AGAP005163	"glucosyl-glucuronosyl transferases"
Anogam_AGAP005164	""
Anogam_AGAP005165	""
Anogam_AGAP005166	""
Anogam_AGAP005167	"short chain dehydrogenase-3-oxoacyl-(acyl-carrier protein) reductase"
Anogam_AGAP005168	""
Anogam_AGAP005169	""
Anogam_AGAP005170	""
Anogam_AGAP005171	"Tctex1 domain-containing protein 4"
Anogam_AGAP005172	""
Anogam_AGAP005173	"Px serine-threonine kinase"
Anogam_AGAP005174	"nucleoporin SEH1"
Anogam_AGAP005175	"acetyl-CoA carboxylase - biotin carboxylase"
Anogam_AGAP005176	"cell division control protein 6"
Anogam_AGAP005177	"Intraflagellar transport 46 homolog"
Anogam_AGAP005178	""
Anogam_AGAP005179	""
Anogam_AGAP005180	""
Anogam_AGAP005181	""
Anogam_AGAP005182	"OBP41 odorant-binding protein 41"
Anogam_AGAP005183	""
Anogam_AGAP005185	"lipase"
Anogam_AGAP005187	""
Anogam_AGAP005188	""
Anogam_AGAP005189	"Biogenesis of lysosome-related organelles complex 1 subunit 6"
Anogam_AGAP005190	"protein KTI12"
Anogam_AGAP005191	"exosome complex exonuclease DIS3-RRP44"
Anogam_AGAP005192	"N-acetyltransferase 15"
Anogam_AGAP005193	"nuclear pore complex protein Nup188"
Anogam_AGAP005194	""
Anogam_AGAP005195	""
Anogam_AGAP005196	""
Anogam_AGAP005197	"ubiquitin-conjugating enzyme E2 N"
Anogam_AGAP005198	""
Anogam_AGAP005199	"Ubiquinone biosynthesis protein COQ4 homolog2C mitochondrial"
Anogam_AGAP005200	"solute carrier family 35"
Anogam_AGAP005201	""
Anogam_AGAP005202	"RING-box protein 1"
Anogam_AGAP005203	"PGRPLC peptidoglycan recognition protein (long)"
Anogam_AGAP005205	"PGRPLA peptidoglycan recognition protein (long)"
Anogam_AGAP005206	""
Anogam_AGAP005207	"SCY1-like protein 2"
Anogam_AGAP005208	"OBP20 odorant-binding protein 20"
Anogam_AGAP005209	"Uridine kinase"
Anogam_AGAP005210	"translation initiation factor eIF-2B subunit gamma"
Anogam_AGAP005211	"CDK5 regulatory subunit-associated protein 1-like 1"
Anogam_AGAP005212	""
Anogam_AGAP005213	"myosin XV"
Anogam_AGAP005214	""
Anogam_AGAP005215	"O-sialoglycoprotein endopeptidase"
Anogam_AGAP005216	"1-phosphatidylinositol-3-phosphate 5-kinase"
Anogam_AGAP005217	""
Anogam_AGAP005218	"Zinc finger Ran-binding domain-containing protein 2"
Anogam_AGAP005219	""
Anogam_AGAP005220	"Cytoplasmic tRNA 2-thiolation protein 1"
Anogam_AGAP005221	"ribosomal RNA methyltransferase Nop2"
Anogam_AGAP005222	""
Anogam_AGAP005223	""
Anogam_AGAP005225	"zinc finger protein ubi-d4"
Anogam_AGAP005226	"josephin"
Anogam_AGAP005227	""
Anogam_AGAP013141	""
Anogam_AGAP005228	"Med9 mediator of RNA polymerase II transcription subunit 9"
Anogam_AGAP005229	""
Anogam_AGAP005230	""
Anogam_AGAP005231	""
Anogam_AGAP005233	"tetraspanin D107"
Anogam_AGAP005234	"CuSOD2 copper-zinc superoxide dismutase 2"
Anogam_AGAP005235	""
Anogam_AGAP005236	"solute carrier family 50 (sugar transporter)"
Anogam_AGAP005237	"facilitated glucose transporter (solute carrier family 2)"
Anogam_AGAP005238	"facilitated glucose transporter (solute carrier family 2)"
Anogam_AGAP005239	"mitochondrial oxaloacetate transport protein"
Anogam_AGAP005240	""
Anogam_AGAP005241	""
Anogam_AGAP005242	""
Anogam_AGAP005243	""
Anogam_AGAP005244	""
Anogam_AGAP005245	""
Anogam_AGAP005246	"SRPN10 serine protease inhibitor (serpin) 10"
Anogam_AGAP005247	""
Anogam_AGAP005248	"Ras-related protein Rap-1b"
Anogam_AGAP005249	"multiple RNA-binding domain-containing protein 1"
Anogam_AGAP005250	"Protein kintoun"
Anogam_AGAP005251	"potassium voltage-gated channel"
Anogam_AGAP005252	"MYD TOLL pathway signalling."
Anogam_AGAP005253	""
Anogam_AGAP005254	""
Anogam_AGAP005255	"Ras-related protein Rab-3C"
Anogam_AGAP005256	"juvenile hormone acid methyltransferase"
Anogam_AGAP005257	""
Anogam_AGAP005258	""
Anogam_AGAP005259	""
Anogam_AGAP005260	"dTMP kinase"
Anogam_AGAP005261	"G protein pathway suppressor 2"
Anogam_AGAP005262	""
Anogam_AGAP005263	"protein transport protein SEC24"
Anogam_AGAP005264	"histone H1-5"
Anogam_AGAP005265	""
Anogam_AGAP005266	""
Anogam_AGAP005267	"ADP-ribosylation factor-like protein 2"
Anogam_AGAP005268	""
Anogam_AGAP005269	""
Anogam_AGAP005270	"protein phosphatase"
Anogam_AGAP005271	"E3 ubiquitin-protein ligase FANCL"
Anogam_AGAP005272	""
Anogam_AGAP005273	""
Anogam_AGAP005274	""
Anogam_AGAP005275	""
Anogam_AGAP005279	"Rho-type gtpase activating protein"
Anogam_AGAP005277	""
Anogam_AGAP005280	""
Anogam_AGAP005281	""
Anogam_AGAP005282	"guanine deaminase"
Anogam_AGAP005283	"Cat eye syndrome chromosome region2C candidate 1"
Anogam_AGAP005285	""
Anogam_AGAP005287	""
Anogam_AGAP005288	"bitesize"
Anogam_AGAP005289	"myostatin"
Anogam_AGAP005290	""
Anogam_AGAP005291	""
Anogam_AGAP005292	"nucleolysin TIA-1-TIAR"
Anogam_AGAP005293	"beta-tubulin isotype I"
Anogam_AGAP005294	""
Anogam_AGAP005295	"evolutionarily conserved signaling intermediate in Toll pathways"
Anogam_AGAP005296	"U11-U12 small nuclear ribonucleoprotein 65 kDa protein"
Anogam_AGAP005297	"F-box and leucine-rich repeat protein 1 (S-phase kinase-associated protein 2)"
