Anogam_AGAP005505-RA Anogam_AGAP005505 1530
Anogam_AGAP005272-RA Anogam_AGAP005272 881
Anogam_AGAP005231-RA Anogam_AGAP005231 698
Anogam_AGAP005588-RA Anogam_AGAP005588 1386
Anogam_AGAP005547-RA Anogam_AGAP005547 620
Anogam_AGAP005506-RA Anogam_AGAP005506 556
Anogam_AGAP005273-RA Anogam_AGAP005273 4214
Anogam_AGAP005589-RA Anogam_AGAP005589 694
Anogam_AGAP005548-RA Anogam_AGAP005548 617
Anogam_AGAP005507-RB Anogam_AGAP005507 532
Anogam_AGAP005274-RA Anogam_AGAP005274 1908
Anogam_AGAP005233-RA Anogam_AGAP005233 732
Anogam_AGAP005549-RA Anogam_AGAP005549 3650
Anogam_AGAP005508-RA Anogam_AGAP005508 5128
Anogam_AGAP005275-RA Anogam_AGAP005275 2090
Anogam_AGAP005234-RA Anogam_AGAP005234 620
Anogam_AGAP005509-RA Anogam_AGAP005509 670
Anogam_AGAP005235-RA Anogam_AGAP005235 1887
Anogam_AGAP005277-RA Anogam_AGAP005277 1009
Anogam_AGAP005236-RA Anogam_AGAP005236 685
Anogam_AGAP005237-RA Anogam_AGAP005237 1523
Anogam_AGAP005279-RB Anogam_AGAP005279 4934
Anogam_AGAP005238-RA Anogam_AGAP005238 1473
Anogam_AGAP005239-RA Anogam_AGAP005239 917
Anogam_AGAP013401-RA Anogam_AGAP013401 1355
Anogam_AGAP006890-RB Anogam_AGAP006890 524
Anogam_AGAP006891-RA Anogam_AGAP006891 1415
Anogam_AGAP006850-RA Anogam_AGAP006850 389
Anogam_AGAP013488-RA Anogam_AGAP013488 419
Anogam_AGAP006892-RA Anogam_AGAP006892 1915
Anogam_AGAP006851-RA Anogam_AGAP006851 389
Anogam_AGAP006810-RA Anogam_AGAP006810 744
Anogam_AGAP006893-RA Anogam_AGAP006893 1122
Anogam_AGAP006852-RA Anogam_AGAP006852 389
Anogam_AGAP006811-RA Anogam_AGAP006811 5110
Anogam_AGAP006894-RA Anogam_AGAP006894 970
Anogam_AGAP006853-RA Anogam_AGAP006853 371
Anogam_AGAP006895-RA Anogam_AGAP006895 496
Anogam_AGAP006854-RA Anogam_AGAP006854 389
Anogam_AGAP006813-RA Anogam_AGAP006813 364
Anogam_AGAP006580-RA Anogam_AGAP006580 1465
Anogam_AGAP006896-RA Anogam_AGAP006896 588
Anogam_AGAP006855-RA Anogam_AGAP006855 389
Anogam_AGAP006814-RA Anogam_AGAP006814 850
Anogam_AGAP006581-RA Anogam_AGAP006581 250
Anogam_AGAP006540-RA Anogam_AGAP006540 999
Anogam_AGAP006897-RA Anogam_AGAP006897 2187
Anogam_AGAP006856-RA Anogam_AGAP006856 386
Anogam_AGAP006815-RA Anogam_AGAP006815 876
Anogam_AGAP006582-RB Anogam_AGAP006582 401
Anogam_AGAP006541-RA Anogam_AGAP006541 1290
Anogam_AGAP006500-RA Anogam_AGAP006500 1466
Anogam_AGAP013138-RA Anogam_AGAP013138 266
Anogam_AGAP006898-RA Anogam_AGAP006898 3046
Anogam_AGAP006857-RA Anogam_AGAP006857 377
Anogam_AGAP006583-RA Anogam_AGAP006583 244
Anogam_AGAP006542-RA Anogam_AGAP006542 1643
Anogam_AGAP006501-RA Anogam_AGAP006501 1036
Anogam_AGAP006899-RA Anogam_AGAP006899 325
Anogam_AGAP006858-RA Anogam_AGAP006858 388
Anogam_AGAP006817-RA Anogam_AGAP006817 3239
Anogam_AGAP006584-RA Anogam_AGAP006584 283
Anogam_AGAP006543-RA Anogam_AGAP006543 580
Anogam_AGAP006502-RA Anogam_AGAP006502 1475
Anogam_AGAP006859-RA Anogam_AGAP006859 367
Anogam_AGAP006818-RA Anogam_AGAP006818 1198
Anogam_AGAP006585-RA Anogam_AGAP006585 250
Anogam_AGAP006503-RA Anogam_AGAP006503 2144
Anogam_AGAP006270-RA Anogam_AGAP006270 1518
Anogam_AGAP006819-RA Anogam_AGAP006819 1295
Anogam_AGAP006586-RA Anogam_AGAP006586 283
Anogam_AGAP006504-RA Anogam_AGAP006504 521
Anogam_AGAP006271-RA Anogam_AGAP006271 3662
Anogam_AGAP006587-RA Anogam_AGAP006587 274
Anogam_AGAP006546-RA Anogam_AGAP006546 1389
Anogam_AGAP006505-RA Anogam_AGAP006505 452
Anogam_AGAP006272-RA Anogam_AGAP006272 892
Anogam_AGAP006231-RA Anogam_AGAP006231 728
Anogam_AGAP006588-RA Anogam_AGAP006588 262
Anogam_AGAP006547-RA Anogam_AGAP006547 1286
Anogam_AGAP006506-RA Anogam_AGAP006506 344
Anogam_AGAP006273-RA Anogam_AGAP006273 2153
Anogam_AGAP006232-RA Anogam_AGAP006232 865
Anogam_AGAP006548-RA Anogam_AGAP006548 488
Anogam_AGAP006507-RA Anogam_AGAP006507 569
Anogam_AGAP006233-RA Anogam_AGAP006233 916
Anogam_AGAP006549-RA Anogam_AGAP006549 298
Anogam_AGAP006508-RA Anogam_AGAP006508 1494
Anogam_AGAP006275-RA Anogam_AGAP006275 762
Anogam_AGAP006234-RA Anogam_AGAP006234 1262
Anogam_AGAP006509-RA Anogam_AGAP006509 1132
Anogam_AGAP006235-RA Anogam_AGAP006235 3144
Anogam_AGAP006236-RA Anogam_AGAP006236 796
Anogam_AGAP006278-RA Anogam_AGAP006278 961
Anogam_AGAP006237-RA Anogam_AGAP006237 826
Anogam_AGAP006279-RA Anogam_AGAP006279 569
Anogam_AGAP006238-RA Anogam_AGAP006238 529
Anogam_AGAP006239-RA Anogam_AGAP006239 1128
Anogam_AGAP004970-RA Anogam_AGAP004970 1279
Anogam_AGAP004930-RA Anogam_AGAP004930 990
Anogam_AGAP004971-RA Anogam_AGAP004971 1127
Anogam_AGAP007580-RB Anogam_AGAP007580 567
Anogam_AGAP004931-RA Anogam_AGAP004931 905
Anogam_AGAP004972-RA Anogam_AGAP004972 1007
Anogam_AGAP007581-RA Anogam_AGAP007581 1618
Anogam_AGAP007540-RA Anogam_AGAP007540 1867
Anogam_AGAP004932-RA Anogam_AGAP004932 2716
Anogam_AGAP004973-RA Anogam_AGAP004973 1007
Anogam_AGAP007582-RA Anogam_AGAP007582 3474
Anogam_AGAP007541-RA Anogam_AGAP007541 2043
Anogam_AGAP007500-RA Anogam_AGAP007500 1149
Anogam_AGAP004974-RA Anogam_AGAP004974 1115
Anogam_AGAP004933-RA Anogam_AGAP004933 1250
Anogam_AGAP007583-RA Anogam_AGAP007583 441
Anogam_AGAP007542-RA Anogam_AGAP007542 953
Anogam_AGAP007501-RA Anogam_AGAP007501 467
Anogam_AGAP004975-RA Anogam_AGAP004975 2055
Anogam_AGAP004934-RA Anogam_AGAP004934 4039
Anogam_AGAP007584-RA Anogam_AGAP007584 1705
Anogam_AGAP007543-RA Anogam_AGAP007543 774
Anogam_AGAP007502-RA Anogam_AGAP007502 3273
Anogam_AGAP004976-RA Anogam_AGAP004976 2098
Anogam_AGAP004935-RA Anogam_AGAP004935 2665
Anogam_AGAP007585-RA Anogam_AGAP007585 4496
Anogam_AGAP007544-RA Anogam_AGAP007544 2222
Anogam_AGAP007503-RA Anogam_AGAP007503 6169
Anogam_AGAP007270-RA Anogam_AGAP007270 1464
Anogam_AGAP004977-RA Anogam_AGAP004977 2058
Anogam_AGAP004936-RA Anogam_AGAP004936 348
Anogam_AGAP007586-RA Anogam_AGAP007586 1875
Anogam_AGAP007545-RA Anogam_AGAP007545 3730
Anogam_AGAP007504-RA Anogam_AGAP007504 5150
Anogam_AGAP007271-RA Anogam_AGAP007271 1497
Anogam_AGAP007230-RA Anogam_AGAP007230 263
Anogam_AGAP004978-RA Anogam_AGAP004978 2053
Anogam_AGAP004937-RA Anogam_AGAP004937 2870
Anogam_AGAP007587-RA Anogam_AGAP007587 4034
Anogam_AGAP007546-RA Anogam_AGAP007546 884
Anogam_AGAP007505-RA Anogam_AGAP007505 1433
Anogam_AGAP007272-RA Anogam_AGAP007272 1545
Anogam_AGAP007231-RA Anogam_AGAP007231 197
Anogam_AGAP004979-RA Anogam_AGAP004979 298
Anogam_AGAP004938-RA Anogam_AGAP004938 945
Anogam_AGAP007588-RA Anogam_AGAP007588 1546
Anogam_AGAP007547-RA Anogam_AGAP007547 797
Anogam_AGAP007506-RA Anogam_AGAP007506 1365
Anogam_AGAP007273-RA Anogam_AGAP007273 1521
Anogam_AGAP007232-RA Anogam_AGAP007232 254
Anogam_AGAP007589-RA Anogam_AGAP007589 1599
Anogam_AGAP007548-RB Anogam_AGAP007548 1389
Anogam_AGAP007507-RA Anogam_AGAP007507 552
Anogam_AGAP007274-RA Anogam_AGAP007274 1515
Anogam_AGAP007233-RA Anogam_AGAP007233 281
Anogam_AGAP007549-RA Anogam_AGAP007549 1522
Anogam_AGAP007508-RA Anogam_AGAP007508 761
Anogam_AGAP007275-RA Anogam_AGAP007275 1521
Anogam_AGAP007234-RA Anogam_AGAP007234 251
Anogam_AGAP007509-RA Anogam_AGAP007509 3414
Anogam_AGAP007276-RA Anogam_AGAP007276 1521
Anogam_AGAP007235-RA Anogam_AGAP007235 197
Anogam_AGAP007236-RA Anogam_AGAP007236 197
Anogam_AGAP007237-RA Anogam_AGAP007237 4536
Anogam_AGAP007279-RA Anogam_AGAP007279 2812
Anogam_AGAP007238-RA Anogam_AGAP007238 430
Anogam_AGAP007239-RA Anogam_AGAP007239 2051
Anogam_AGAP005970-RA Anogam_AGAP005970 352
Anogam_AGAP005971-RA Anogam_AGAP005971 2082
Anogam_AGAP005930-RA Anogam_AGAP005930 1394
Anogam_AGAP005972-RB Anogam_AGAP005972 960
Anogam_AGAP005931-RA Anogam_AGAP005931 1633
Anogam_AGAP005973-RA Anogam_AGAP005973 1008
Anogam_AGAP005932-RA Anogam_AGAP005932 722
Anogam_AGAP005933-RA Anogam_AGAP005933 1671
Anogam_AGAP005975-RA Anogam_AGAP005975 810
Anogam_AGAP005934-RA Anogam_AGAP005934 1181
Anogam_AGAP005660-RA Anogam_AGAP005660 1572
Anogam_AGAP005976-RA Anogam_AGAP005976 1805
Anogam_AGAP005935-RA Anogam_AGAP005935 242
Anogam_AGAP005661-RA Anogam_AGAP005661 3292
Anogam_AGAP005620-RA Anogam_AGAP005620 331
Anogam_AGAP005977-RA Anogam_AGAP005977 1488
Anogam_AGAP005936-RA Anogam_AGAP005936 699
Anogam_AGAP005662-RA Anogam_AGAP005662 1256
Anogam_AGAP005621-RA Anogam_AGAP005621 369
Anogam_AGAP005978-RA Anogam_AGAP005978 1342
Anogam_AGAP005937-RA Anogam_AGAP005937 2504
Anogam_AGAP005663-RA Anogam_AGAP005663 953
Anogam_AGAP005622-RA Anogam_AGAP005622 1348
Anogam_AGAP005979-RA Anogam_AGAP005979 426
Anogam_AGAP005938-RA Anogam_AGAP005938 1536
Anogam_AGAP005664-RA Anogam_AGAP005664 893
Anogam_AGAP005623-RA Anogam_AGAP005623 369
Anogam_AGAP005390-RA Anogam_AGAP005390 2029
Anogam_AGAP005939-RA Anogam_AGAP005939 3164
Anogam_AGAP005665-RA Anogam_AGAP005665 902
Anogam_AGAP005624-RB Anogam_AGAP005624 1052
Anogam_AGAP005391-RA Anogam_AGAP005391 3391
Anogam_AGAP005350-RA Anogam_AGAP005350 1192
Anogam_AGAP005625-RA Anogam_AGAP005625 3965
Anogam_AGAP005392-RA Anogam_AGAP005392 1000
Anogam_AGAP005351-RA Anogam_AGAP005351 1919
Anogam_AGAP005310-RA Anogam_AGAP005310 768
Anogam_AGAP005667-RA Anogam_AGAP005667 1244
Anogam_AGAP005393-RA Anogam_AGAP005393 638
Anogam_AGAP005352-RA Anogam_AGAP005352 1539
Anogam_AGAP005311-RA Anogam_AGAP005311 1045
Anogam_AGAP005668-RA Anogam_AGAP005668 1217
Anogam_AGAP005627-RE Anogam_AGAP005627 1949
Anogam_AGAP005394-RA Anogam_AGAP005394 2711
Anogam_AGAP005353-RA Anogam_AGAP005353 421
Anogam_AGAP005312-RA Anogam_AGAP005312 325
Anogam_AGAP005669-RA Anogam_AGAP005669 905
Anogam_AGAP005628-RA Anogam_AGAP005628 730
Anogam_AGAP005354-RA Anogam_AGAP005354 304
Anogam_AGAP005313-RA Anogam_AGAP005313 231
Anogam_AGAP005080-RA Anogam_AGAP005080 685
Anogam_AGAP005629-RA Anogam_AGAP005629 2110
Anogam_AGAP005396-RA Anogam_AGAP005396 1648
Anogam_AGAP005355-RA Anogam_AGAP005355 759
Anogam_AGAP005314-RA Anogam_AGAP005314 238
Anogam_AGAP005081-RA Anogam_AGAP005081 544
Anogam_AGAP005040-RA Anogam_AGAP005040 1188
Anogam_AGAP005397-RA Anogam_AGAP005397 401
Anogam_AGAP005356-RA Anogam_AGAP005356 1368
Anogam_AGAP005315-RA Anogam_AGAP005315 394
Anogam_AGAP005082-RA Anogam_AGAP005082 9852
Anogam_AGAP005041-RA Anogam_AGAP005041 789
Anogam_AGAP005000-RA Anogam_AGAP005000 852
Anogam_AGAP005398-RA Anogam_AGAP005398 923
Anogam_AGAP005316-RA Anogam_AGAP005316 674
Anogam_AGAP005042-RA Anogam_AGAP005042 3702
Anogam_AGAP005001-RA Anogam_AGAP005001 1376
Anogam_AGAP005399-RA Anogam_AGAP005399 2755
Anogam_AGAP005317-RA Anogam_AGAP005317 1456
Anogam_AGAP005043-RA Anogam_AGAP005043 2694
Anogam_AGAP005002-RA Anogam_AGAP005002 1501
Anogam_AGAP005359-RA Anogam_AGAP005359 4363
Anogam_AGAP005318-RA Anogam_AGAP005318 1415
Anogam_AGAP005044-RA Anogam_AGAP005044 1110
Anogam_AGAP005003-RA Anogam_AGAP005003 2438
Anogam_AGAP005319-RA Anogam_AGAP005319 1596
Anogam_AGAP005045-RA Anogam_AGAP005045 1386
Anogam_AGAP005004-RA Anogam_AGAP005004 1398
Anogam_AGAP005046-RB Anogam_AGAP005046 441
Anogam_AGAP005005-RA Anogam_AGAP005005 1242
Anogam_AGAP005088-RA Anogam_AGAP005088 1829
Anogam_AGAP005047-RA Anogam_AGAP005047 1280
Anogam_AGAP005006-RA Anogam_AGAP005006 3300
Anogam_AGAP005048-RA Anogam_AGAP005048 2349
Anogam_AGAP005007-RA Anogam_AGAP005007 1599
Anogam_AGAP005049-RA Anogam_AGAP005049 487
Anogam_AGAP005008-RA Anogam_AGAP005008 1733
Anogam_AGAP005009-RA Anogam_AGAP005009 812
Anogam_AGAP013291-RA Anogam_AGAP013291 535
Anogam_AGAP006970-RA Anogam_AGAP006970 823
Anogam_AGAP006971-RA Anogam_AGAP006971 406
Anogam_AGAP006930-RA Anogam_AGAP006930 1243
Anogam_AGAP006972-RA Anogam_AGAP006972 340
Anogam_AGAP006931-RA Anogam_AGAP006931 977
Anogam_AGAP006973-RA Anogam_AGAP006973 340
Anogam_AGAP006932-RA Anogam_AGAP006932 5722
Anogam_AGAP006974-RA Anogam_AGAP006974 2434
Anogam_AGAP006933-RA Anogam_AGAP006933 508
Anogam_AGAP006975-RA Anogam_AGAP006975 313
Anogam_AGAP006934-RA Anogam_AGAP006934 1351
Anogam_AGAP006660-RC Anogam_AGAP006660 1241
Anogam_AGAP006976-RA Anogam_AGAP006976 508
Anogam_AGAP006935-RB Anogam_AGAP006935 1951
Anogam_AGAP006661-RA Anogam_AGAP006661 1921
Anogam_AGAP006620-RA Anogam_AGAP006620 884
Anogam_AGAP006977-RA Anogam_AGAP006977 352
Anogam_AGAP006936-RA Anogam_AGAP006936 917
Anogam_AGAP006662-RA Anogam_AGAP006662 1018
Anogam_AGAP006621-RA Anogam_AGAP006621 3700
Anogam_AGAP006978-RA Anogam_AGAP006978 310
Anogam_AGAP006937-RC Anogam_AGAP006937 425
Anogam_AGAP006663-RA Anogam_AGAP006663 1858
Anogam_AGAP006622-RA Anogam_AGAP006622 452
Anogam_AGAP028656-RA Anogam_AGAP028656 560
Anogam_AGAP006979-RA Anogam_AGAP006979 316
Anogam_AGAP006938-RA Anogam_AGAP006938 2072
Anogam_AGAP006664-RA Anogam_AGAP006664 254
Anogam_AGAP006623-RA Anogam_AGAP006623 2696
Anogam_AGAP006390-RA Anogam_AGAP006390 523
Anogam_AGAP028657-RA Anogam_AGAP028657 911
Anogam_AGAP006939-RA Anogam_AGAP006939 3669
Anogam_AGAP006665-RA Anogam_AGAP006665 3656
Anogam_AGAP006624-RA Anogam_AGAP006624 2889
Anogam_AGAP006391-RA Anogam_AGAP006391 1319
Anogam_AGAP006350-RA Anogam_AGAP006350 956
Anogam_AGAP028658-RA Anogam_AGAP028658 313
Anogam_AGAP006666-RA Anogam_AGAP006666 1190
Anogam_AGAP006625-RA Anogam_AGAP006625 911
Anogam_AGAP006392-RA Anogam_AGAP006392 800
Anogam_AGAP028659-RA Anogam_AGAP028659 365
Anogam_AGAP006667-RA Anogam_AGAP006667 1210
Anogam_AGAP006626-RA Anogam_AGAP006626 1873
Anogam_AGAP006393-RA Anogam_AGAP006393 1094
Anogam_AGAP006668-RA Anogam_AGAP006668 1082
Anogam_AGAP006627-RA Anogam_AGAP006627 1493
Anogam_AGAP006394-RA Anogam_AGAP006394 1494
Anogam_AGAP006353-RA Anogam_AGAP006353 382
