Name	Length	EffectiveLength	TPM	NumReads
Anogam_AGAP004719-RA	1071	775.217	1.416633	24.000000
Anogam_AGAP004720-RA	618	332.403	0.963613	7.000000
Anogam_AGAP004721-RA	1485	1189.217	17.584280	457.000000
Anogam_AGAP004722-RA	675	385.917	35.215351	297.000000
Anogam_AGAP004723-RA	573	291.663	14.119864	90.000000
Anogam_AGAP004724-RA	1872	1576.217	0.029030	1.000000
Anogam_AGAP004725-RA	2868	2572.217	43.281676	2433.000000
Anogam_AGAP004726-RA	1662	1366.217	0.167463	5.000000
Anogam_AGAP004727-RA	1290	994.217	0.966513	21.000000
Anogam_AGAP004728-RA	2088	1792.217	0.000000	0.000000
Anogam_AGAP004729-RA	1560	1264.217	10.387948	287.000000
Anogam_AGAP004730-RA	819	525.980	0.086996	1.000000
Anogam_AGAP004731-RA	732	440.804	10.795871	104.000000
Anogam_AGAP029113-RA	11877	11581.217	5.742529	1453.408715
Anogam_AGAP004733-RA	1947	1651.217	0.554237	20.000000
Anogam_AGAP004735-RA	1371	1075.217	0.340458	8.000000
Anogam_AGAP004736-RA	981	686.469	12.998199	195.000000
Anogam_AGAP004737-RA	1086	790.217	22.814938	394.000000
Anogam_AGAP004738-RA	1641	1345.217	9.320253	274.000000
Anogam_AGAP004739-RA	1566	1270.217	60.880511	1690.000000
Anogam_AGAP004740-RA	777	484.719	0.094402	1.000000
Anogam_AGAP004741-RA	948	653.704	0.979979	14.000000
Anogam_AGAP004742-RA	3591	3295.217	41.214444	2968.000000
Anogam_AGAP004743-RA	618	332.403	225.485381	1638.000000
Anogam_AGAP004744-RA	1341	1045.217	118.859212	2715.000000
Anogam_AGAP004745-RA	3246	2950.217	8.763227	565.000000
Anogam_AGAP004746-RA	2184	1888.217	7.367009	304.000000
Anogam_AGAP004747-RA	2946	2650.217	28.298739	1639.000000
Anogam_AGAP004748-RA	141	35.924	766.788865	602.000000
Anogam_AGAP004749-RB	1194	898.217	60.775512	1193.000000
Anogam_AGAP004750-RA	3432	3136.217	125.286688	8587.000000
Anogam_AGAP004751-RA	3768	3472.217	3.426384	260.000000
Anogam_AGAP004752-RA	708	417.557	26.848480	245.000000
Anogam_AGAP004753-RA	1167	871.217	0.630267	12.000000
Anogam_AGAP004754-RA	1293	997.217	33.909722	739.000000
Anogam_AGAP004755-RA	1191	895.217	6.133698	120.000000
Anogam_AGAP004756-RA	1233	937.217	5.810002	119.000000
Anogam_AGAP013546-RA	315	104.278	193.515865	441.000000
Anogam_AGAP004757-RA	1029	733.217	47.367304	759.000000
Anogam_AGAP004758-RC	1356	1060.217	193.181171	4476.000000
Anogam_AGAP004759-RA	687	397.359	7.945757	69.000000
Anogam_AGAP004760-RA	1152	856.217	0.160327	3.000000
Anogam_AGAP004761-RA	2649	2353.217	5.114031	263.000000
Anogam_AGAP004762-RA	927	632.847	234.342068	3241.000000
Anogam_AGAP004763-RA	969	674.558	3.188217	47.000000
Anogam_AGAP004764-RA	1506	1210.217	0.718389	19.000000
Anogam_AGAP004765-RA	2187	1891.217	8.444105	349.000000
Anogam_AGAP028129-RA	405	158.665	24.225165	84.000000
Anogam_AGAP004766-RB	1035	739.217	50.449293	815.000000
Anogam_AGAP004767-RA	1746	1450.217	0.662607	21.000000
Anogam_AGAP004768-RB	1470	1174.217	8.768063	225.000000
Anogam_AGAP004769-RA	549	270.646	115.475200	683.000000
Anogam_AGAP004770-RA	780	487.658	4.410137	47.000000
Anogam_AGAP004771-RA	1089	793.217	0.115374	2.000000
Anogam_AGAP004772-RA	2349	2053.217	11.321355	508.000000
Anogam_AGAP004773-RA	1134	838.217	119.468213	2188.463922
Anogam_AGAP004774-RA	4617	4321.217	4.669841	441.000000
Anogam_AGAP004775-RB	1440	1144.217	98.777504	2470.000000
Anogam_AGAP004776-RA	1785	1489.217	19.910700	648.000000
Anogam_AGAP004777-RA	2115	1819.217	1.836149	73.000000
Anogam_AGAP004778-RA	318	105.879	64.826506	150.000000
Anogam_AGAP004780-RA	3765	3469.217	9.114150	691.000000
Anogam_AGAP004781-RA	927	632.847	9.472018	131.000000
Anogam_AGAP004782-RA	3504	3208.217	2.909618	204.000000
Anogam_AGAP004783-RA	1521	1225.217	0.634900	17.000000
Anogam_AGAP004784-RA	1482	1186.217	216.675483	5617.000000
Anogam_AGAP004785-RA	861	567.502	55.393474	687.000000
Anogam_AGAP004786-RA	1194	898.217	51.836778	1017.536078
Anogam_AGAP004787-RA	1509	1213.217	1107.091468	29353.000000
Anogam_AGAP004788-RA	153	39.171	0.000000	0.000000
Anogam_AGAP004789-RA	975	680.517	13.784286	205.000000
Anogam_AGAP004790-RA	153	39.171	1261.626469	1080.000000
Anogam_AGAP004791-RA	975	680.517	0.000000	0.000000
Anogam_AGAP004792-RB	1422	1126.217	18.080374	445.000000
Anogam_AGAP004793-RA	1461	1165.217	1.217375	31.000000
Anogam_AGAP004794-RA	1197	901.217	7.108339	140.000000
Anogam_AGAP004795-RA	1920	1624.217	6.761401	240.000000
Anogam_AGAP004797-RA	789	496.470	30.415174	330.000000
Anogam_AGAP004798-RA	2859	2563.217	27.884651	1562.000000
Anogam_AGAP004799-RA	516	242.637	0.377175	2.000000
Anogam_AGAP004800-RA	2949	2653.217	3.966657	230.000000
Anogam_AGAP004801-RC	3540	3244.217	27.546214	1953.000000
Anogam_AGAP004802-RA	1146	850.217	14.692724	273.000000
Anogam_AGAP004803-RA	1620	1324.217	2.971726	86.000000
Anogam_AGAP004804-RA	591	307.756	14.570995	98.000000
Anogam_AGAP004805-RA	3471	3175.217	6.773202	470.000000
Anogam_AGAP004806-RA	438	181.723	10.575671	42.000000
Anogam_AGAP004807-RA	432	177.439	18.732954	72.641592
Anogam_AGAP004808-RA	2604	2308.217	0.297361	15.000000
Anogam_AGAP004809-RA	3063	2767.217	1.918158	116.000000
Anogam_AGAP004810-RA	579	297.006	5.084144	33.000000
Anogam_AGAP004811-RA	582	299.670	3.817382	25.000000
Anogam_AGAP004812-RA	2682	2386.217	37.201577	1940.000000
Anogam_AGAP004813-RA	192	51.032	0.000000	0.000000
Anogam_AGAP004814-RA	192	51.032	0.000000	0.000000
Anogam_AGAP004815-RA	195	52.046	3.516752	4.000000
Anogam_AGAP004816-RA	750	458.324	4.768173	47.759011
Anogam_AGAP004817-RA	3750	3454.217	31.276341	2361.000000
Anogam_AGAP004818-RA	414	164.754	78.599787	283.000000
Anogam_AGAP004819-RC	546	268.064	1185.334160	6944.000000
Anogam_AGAP004820-RA	1104	808.217	16.871656	298.000000
Anogam_AGAP004823-RA	1770	1474.217	2.203771	71.000000
Anogam_AGAP004824-RA	2496	2200.217	1.268627	61.000000
Anogam_AGAP004825-RA	2874	2578.217	0.000000	0.000000
Anogam_AGAP004826-RA	537	260.360	35.501487	202.000000
Anogam_AGAP004827-RA	5568	5272.217	0.078112	9.000000
Anogam_AGAP004828-RA	1305	1009.217	0.226702	5.000000
Anogam_AGAP004829-RA	1425	1129.217	0.648354	16.000000
Anogam_AGAP004830-RA	1527	1231.217	31.813296	856.000000
Anogam_AGAP004831-RA	867	573.429	0.000000	0.000000
Anogam_AGAP004832-RA	3111	2815.217	0.000000	0.000000
Anogam_AGAP004833-RA	2862	2566.217	4.903386	274.991881
Anogam_AGAP004834-RB	1332	1036.217	0.839020	19.000000
Anogam_AGAP004835-RA	3111	2815.217	0.845203	52.000000
Anogam_AGAP004836-RA	174	45.471	4240.663513	4214.000000
Anogam_AGAP004837-RA	867	573.429	650.749319	8155.000000
Anogam_AGAP004838-RA	408	160.702	73.057058	256.574326
Anogam_AGAP004839-RA	369	135.335	76.751006	227.000000
Anogam_AGAP004840-RA	831	537.833	5.104738	60.000000
Anogam_AGAP004841-RA	3717	3421.217	10.071263	753.000000
Anogam_AGAP004842-RB	978	683.493	21.557162	322.000000
Anogam_AGAP004843-RA	1833	1537.217	6.340360	213.000000
Anogam_AGAP004844-RA	1194	898.217	9.781139	192.000000
Anogam_AGAP004845-RA	1596	1300.217	4.047171	115.000000
Anogam_AGAP004846-RC	1569	1273.217	2.695432	75.000000
Anogam_AGAP004847-RA	1545	1249.217	12.417418	339.000000
Anogam_AGAP004848-RA	1557	1261.217	103.110706	2842.000000
Anogam_AGAP004849-RA	855	561.570	6.681585	82.000000
Anogam_AGAP004850-RA	10632	10336.217	1.447624	327.000000
Anogam_AGAP004851-RA	825	531.901	1.978638	23.000000
Anogam_AGAP004852-RB	2151	1855.217	80.258746	3254.000000
Anogam_AGAP004853-RA	2025	1729.217	14.898016	563.000000
Anogam_AGAP004854-RA	4485	4189.217	14.232498	1303.000000
Anogam_AGAP004855-RA	1233	937.217	7.470002	153.000000
Anogam_AGAP004856-RA	1143	847.217	3.942735	73.000000
Anogam_AGAP029106-RA	2835	2539.217	0.000000	0.000000
Anogam_AGAP004859-RA	795	502.373	2.094937	23.000000
Anogam_AGAP004860-RA	2748	2452.217	1.324857	71.000000
Anogam_AGAP004861-RA	810	517.109	4.689898	53.000000
Anogam_AGAP004862-RA	4356	4060.217	0.011270	1.000000
Anogam_AGAP004863-RA	3693	3397.217	0.188571	14.000000
Anogam_AGAP004864-RA	1809	1513.217	14.907857	493.000000
Anogam_AGAP004865-RA	636	349.076	6.685285	51.000000
Anogam_AGAP004866-RA	6330	6034.217	7.302557	963.000000
Anogam_AGAP004867-RA	357	127.973	425.498078	1190.000000
Anogam_AGAP004868-RA	639	351.883	231.467895	1780.000000
Anogam_AGAP004869-RA	480	213.498	12.002278	56.000000
Anogam_AGAP004870-RA	3987	3691.217	11.603148	936.000000
Anogam_AGAP004871-RA	843	549.691	1.415141	17.000000
Anogam_AGAP004872-RA	1056	760.217	0.240764	4.000000
Anogam_AGAP004873-RA	4392	4096.217	8.143557	729.000000
Anogam_AGAP004874-RA	2775	2479.217	20.671550	1120.000000
Anogam_AGAP004875-RA	261	78.050	8.794076	15.000000
Anogam_AGAP004876-RA	1164	868.217	0.052704	1.000000
Anogam_AGAP004877-RA	2649	2353.217	0.213895	11.000000
Anogam_AGAP004878-RA	843	549.691	0.000000	0.000000
Anogam_AGAP004879-RA	1137	841.217	0.000000	0.000000
Anogam_AGAP004880-RC	999	703.217	107.495452	1652.000000
Anogam_AGAP004881-RA	2349	2053.217	1.381740	62.000000
Anogam_AGAP004882-RA	1812	1516.217	43.114027	1428.599282
Anogam_AGAP004883-RA	543	265.502	55.840217	324.000000
Anogam_AGAP004884-RA	2406	2110.217	22.096150	1019.000000
Anogam_AGAP004885-RA	429	175.287	175.685573	673.000000
Anogam_AGAP004886-RA	1137	841.217	405.952148	7463.000000
Anogam_AGAP004887-RA	396	152.711	1714.535576	5722.000000
Anogam_AGAP004888-RA	2421	2125.217	0.452153	21.000000
Anogam_AGAP004889-RA	579	297.006	148.364566	963.000000
Anogam_AGAP004890-RA	1317	1021.217	46.599878	1040.000000
Anogam_AGAP004891-RA	897	603.116	4.552185	60.000000
Anogam_AGAP004892-RA	9762	9466.217	2.175232	450.000000
Anogam_AGAP004893-RA	852	558.599	0.000000	0.000000
Anogam_AGAP004894-RA	165	42.656	0.000000	0.000000
Anogam_AGAP004895-RA	930	635.829	0.071966	1.000000
Anogam_AGAP004896-RA	1038	742.217	0.924762	15.000000
Anogam_AGAP004897-RA	414	164.754	0.000000	0.000000
Anogam_AGAP004899-RA	1701	1405.217	0.000000	0.000000
Anogam_AGAP028438-RA	645	357.498	5.119833	40.000000
Anogam_AGAP004900-RA	780	487.658	0.562996	6.000000
Anogam_AGAP004901-RA	624	337.893	0.000000	0.000000
Anogam_AGAP004902-RA	5625	5329.217	0.291934	34.000000
Anogam_AGAP004903-RA	723	432.064	19.063102	180.000000
Anogam_AGAP004904-RA	1515	1219.217	587.357920	15650.000000
Anogam_AGAP004905-RA	1674	1378.217	5.079762	153.000000
Anogam_AGAP004906-RA	357	127.973	128.722108	360.000000
Anogam_AGAP004907-RA	429	175.287	0.522097	2.000000
Anogam_AGAP004908-RA	1410	1114.217	0.164271	4.000000
Anogam_AGAP004909-RA	1404	1108.217	4.624478	112.000000
Anogam_AGAP004910-RA	978	683.493	8.368464	125.000000
Anogam_AGAP004911-RA	528	252.690	12.857017	71.000000
Anogam_AGAP004912-RB	2118	1822.217	23.353522	930.000000
Anogam_AGAP004913-RA	969	674.558	0.000000	0.000000
Anogam_AGAP004914-RA	1326	1030.217	0.977155	22.000000
Anogam_AGAP004915-RA	1377	1081.217	2.158374	51.000000
Anogam_AGAP004916-RA	930	635.829	1.876113	26.069324
Anogam_AGAP004917-RA	897	603.116	7.684387	101.283944
Anogam_AGAP004918-RA	918	623.912	17.502581	238.646733
Anogam_AGAP028439-RA	1098	802.217	13.062102	229.000000
Anogam_AGAP004919-RA	615	329.640	467.244665	3366.000000
Anogam_AGAP004920-RA	930	635.829	8.348091	116.000000
Anogam_AGAP004921-RA	876	582.320	1.807324	23.000000
Anogam_AGAP004922-RA	585	302.354	0.000000	0.000000
Anogam_AGAP004923-RA	3006	2710.217	0.877948	52.000000
Anogam_AGAP004928-RA	381	142.936	295.480218	923.000000
Anogam_AGAP004929-RA	543	265.502	93.239374	541.000000
Anogam_AGAP004930-RA	993	698.391	3.407017	52.000000
Anogam_AGAP004931-RA	909	614.999	7.627561	102.515731
Anogam_AGAP028394-RA	666	377.366	0.363771	3.000000
Anogam_AGAP004932-RA	2724	2428.217	0.056533	3.000000
Anogam_AGAP004933-RA	1251	955.217	17.341074	362.000000
Anogam_AGAP004934-RA	4044	3748.217	2.881090	236.000000
Anogam_AGAP004935-RA	2667	2371.217	15.862443	822.000000
Anogam_AGAP004936-RA	351	124.368	10331.752651	28081.000000
Anogam_AGAP004937-RA	2880	2584.217	15.812191	893.000000
Anogam_AGAP004938-RA	951	656.681	42.017712	603.000000
Anogam_AGAP004940-RA	1146	850.217	39.288235	730.000000
Anogam_AGAP004941-RA	969	674.558	0.000000	0.000000
Anogam_AGAP004942-RA	1149	853.217	81.088961	1512.000000
Anogam_AGAP004943-RC	1506	1210.217	1.361159	36.000000
Anogam_AGAP004944-RA	1944	1648.217	0.083291	3.000164
Anogam_AGAP004945-RA	1563	1267.217	6.102464	169.000000
Anogam_AGAP004946-RA	3366	3070.217	20.090484	1348.000000
Anogam_AGAP004947-RA	738	446.649	2.048958	20.000000
Anogam_AGAP004948-RA	1200	904.217	104.803765	2071.000000
Anogam_AGAP004949-RA	321	107.475	25.971236	61.000000
Anogam_AGAP004950-RA	1065	769.217	4.818430	81.000000
Anogam_AGAP004951-RA	1155	859.217	0.000000	0.000000
Anogam_AGAP004952-RA	1038	742.217	40.011351	649.000000
Anogam_AGAP004953-RA	1461	1165.217	17.318141	441.000000
Anogam_AGAP004954-RA	798	505.314	23.000734	254.000000
Anogam_AGAP004955-RA	765	472.950	3.483025	36.000000
Anogam_AGAP004956-RA	2631	2335.217	0.666225	34.000000
Anogam_AGAP004957-RA	2628	2332.217	0.019620	1.000000
Anogam_AGAP004958-RA	2715	2419.217	4.993426	264.000000
Anogam_AGAP004959-RA	849	555.629	79.883321	970.000000
Anogam_AGAP004960-RA	780	487.658	593.773403	6328.000000
Anogam_AGAP004961-RA	2811	2515.217	0.000000	0.000000
Anogam_AGAP004962-RA	1395	1099.217	0.488184	11.727275
Anogam_AGAP004963-RA	1395	1099.217	1.301822	31.272725
Anogam_AGAP004964-RA	465	201.860	29.516350	130.209940
Anogam_AGAP004965-RB	669	380.228	4.573078	38.000000
Anogam_AGAP028425-RA	2622	2326.217	7.337163	373.000000
Anogam_AGAP004968-RA	1026	730.217	0.187992	3.000000
Anogam_AGAP004969-RA	1446	1150.217	0.000000	0.000000
Anogam_AGAP004971-RA	1131	835.217	0.054786	1.000000
Anogam_AGAP004970-RA	1284	988.217	0.416735	9.000000
Anogam_AGAP004972-RA	1011	715.217	0.000000	0.000000
Anogam_AGAP004973-RA	1011	715.217	0.000000	0.000000
Anogam_AGAP004974-RA	1119	823.217	0.000000	0.000000
Anogam_AGAP004975-RA	2061	1765.217	0.259233	10.000432
Anogam_AGAP004976-RA	2103	1807.217	0.151918	6.000000
Anogam_AGAP004977-RA	2064	1768.217	599.778903	23176.999568
Anogam_AGAP004978-RA	2058	1762.217	30.588307	1178.000000
Anogam_AGAP004979-RA	300	96.473	0.000000	0.000000
Anogam_AGAP004980-RA	2091	1795.217	0.101481	3.981373
Anogam_AGAP004981-RA	2055	1759.217	26.727428	1027.559668
Anogam_AGAP004982-RA	1743	1447.217	0.316181	10.000000
Anogam_AGAP004983-RA	678	388.762	7.650657	65.000000
Anogam_AGAP004984-RA	1041	745.217	18.297971	298.000000
Anogam_AGAP004985-RA	729	437.884	26.124646	250.000000
Anogam_AGAP004986-RA	492	223.077	74.049645	361.000000
Anogam_AGAP004987-RA	621	335.149	0.273063	2.000000
Anogam_AGAP004988-RA	807	514.159	0.533979	6.000000
Anogam_AGAP004989-RA	5190	4894.217	4.328798	463.000000
Anogam_AGAP004990-RA	444	186.163	347.310864	1413.000000
Anogam_AGAP004991-RA	696	405.997	613.683262	5445.000000
Anogam_AGAP004992-RA	1176	880.217	21.729813	418.000000
Anogam_AGAP004993-RA	11115	10819.217	6.276358	1484.000000
Anogam_AGAP004994-RA	219	60.794	0.000000	0.000000
Anogam_AGAP004995-RA	1764	1468.217	0.063216	2.028370
Anogam_AGAP004996-RA	1272	976.217	0.000000	0.000000
Anogam_AGAP004997-RA	1311	1015.217	0.000000	0.000000
Anogam_AGAP004998-RA	885	591.230	0.000000	0.000000
Anogam_AGAP004999-RA	855	561.570	0.000000	0.000000
Anogam_AGAP005000-RA	855	561.570	0.000000	0.000000
Anogam_AGAP005001-RA	1383	1087.217	0.000000	0.000000
Anogam_AGAP005002-RA	1509	1213.217	0.037716	1.000000
Anogam_AGAP005003-RA	2442	2146.217	7.803277	366.000000
Anogam_AGAP005004-RA	1401	1105.217	14.987545	362.000000
Anogam_AGAP005005-RA	1251	955.217	44.119141	921.000000
Anogam_AGAP005006-RA	3309	3013.217	3.310516	218.000000
Anogam_AGAP005007-RA	1602	1306.217	15.448729	441.000000
Anogam_AGAP005008-RA	1743	1447.217	13.500932	427.000000
Anogam_AGAP005009-RA	816	523.028	1.574770	18.000000
Anogam_AGAP005010-RA	2391	2095.217	0.109197	5.000000
Anogam_AGAP005011-RA	1728	1432.217	13.099193	410.000000
Anogam_AGAP005012-RA	1434	1138.217	5.974120	148.603658
Anogam_AGAP005013-RA	1434	1138.217	4.713592	117.248575
Anogam_AGAP005014-RA	2082	1786.217	4.687987	183.000000
Anogam_AGAP005015-RA	1344	1048.217	10.695088	245.000000
Anogam_AGAP005017-RA	2382	2086.217	0.285137	13.000000
Anogam_AGAP005018-RA	798	505.314	35.406641	391.000000
Anogam_AGAP005019-RA	483	215.903	0.211939	1.000000
Anogam_AGAP005020-RA	2442	2146.217	0.682254	32.000000
Anogam_AGAP005021-RA	3273	2977.217	15.077457	981.000000
Anogam_AGAP005022-RA	912	617.971	1.042130	14.074078
Anogam_AGAP005023-RA	312	102.677	3.342399	7.500000
Anogam_AGAP005024-RA	411	162.755	0.562296	2.000000
Anogam_AGAP005025-RA	411	162.755	0.000000	0.000000
Anogam_AGAP005026-RA	312	102.677	0.668480	1.500000
Anogam_AGAP005027-RA	912	617.971	5.992244	80.925922
Anogam_AGAP005028-RA	348	122.641	0.598143	1.603145
Anogam_AGAP005029-RB	1107	811.217	43.546143	772.000000
Anogam_AGAP005030-RA	7164	6868.217	2.119730	318.166902
Anogam_AGAP005031-RA	1923	1627.217	9.645354	343.000000
Anogam_AGAP005032-RA	1908	1612.217	17.795638	627.000000
Anogam_AGAP005033-RA	8841	8545.217	1.285162	240.000000
Anogam_AGAP005034-RA	3156	2860.217	0.319964	20.000000
Anogam_AGAP005035-RA	4827	4531.217	3.342587	331.000000
Anogam_AGAP005036-RA	1155	859.217	2.609532	49.000000
Anogam_AGAP005037-RA	3309	3013.217	1.093381	72.000000
Anogam_AGAP005038-RA	1611	1315.217	1.287282	37.000000
Anogam_AGAP005039-RA	3093	2797.217	10.960193	670.000000
Anogam_AGAP005040-RA	1191	895.217	9.916145	194.000000
Anogam_AGAP005041-RA	792	499.422	0.000000	0.000000
Anogam_AGAP005042-RA	3711	3415.217	12.581049	939.000000
Anogam_AGAP005043-RA	2709	2413.217	0.644692	34.000000
Anogam_AGAP005044-RA	1116	820.217	25.160381	451.000000
Anogam_AGAP005045-RA	1389	1093.217	0.209283	5.000000
Anogam_AGAP005046-RB	444	186.163	759.757876	3091.000000
Anogam_AGAP005047-RA	1287	991.217	0.000000	0.000000
Anogam_AGAP028210-RA	1938	1642.217	0.000000	0.000000
Anogam_AGAP005048-RA	2352	2056.217	3.004238	135.000000
Anogam_AGAP005049-RA	489	220.696	25.087686	121.000000
Anogam_AGAP005050-RA	672	383.076	6.012204	50.332625
Anogam_AGAP005051-RA	390	148.765	11.717647	38.095238
Anogam_AGAP005052-RA	1650	1354.217	2.230104	66.000000
Anogam_AGAP005053-RA	2157	1861.217	12.145055	494.000000
Anogam_AGAP005054-RB	1476	1180.217	21.905646	565.000000
Anogam_AGAP005055-RA	342	119.145	6.528956	17.000000
Anogam_AGAP005056-RA	777	484.719	16.809049	178.058924
Anogam_AGAP005057-RA	1473	1177.217	0.310959	8.000000
Anogam_AGAP028440-RA	2142	1846.217	0.000000	0.000000
Anogam_AGAP005058-RA	1377	1081.217	0.084642	2.000000
Anogam_AGAP005059-RA	711	420.450	1.462707	13.440094
Anogam_AGAP005060-RA	1689	1393.217	11.969875	364.450760
Anogam_AGAP005061-RB	588	305.051	274.953678	1833.000000
Anogam_AGAP005062-RA	1935	1639.217	13.343230	478.000000
Anogam_AGAP005063-RA	1914	1618.217	8.483089	300.000000
Anogam_AGAP005064-RA	1428	1132.217	17.176266	425.000000
Anogam_AGAP005065-RA	741	449.564	0.000000	0.000000
Anogam_AGAP028441-RA	762	470.023	0.584119	6.000000
Anogam_AGAP005066-RA	774	481.779	0.379911	4.000000
Anogam_AGAP005067-RA	375	139.164	0.000000	0.000000
Anogam_AGAP005068-RA	918	623.912	0.073341	1.000000
Anogam_AGAP005069-RA	1065	769.217	0.178460	3.000000
Anogam_AGAP028442-RA	387	146.789	3.740736	12.000000
Anogam_AGAP005070-RA	1977	1681.217	2.231822	82.000000
Anogam_AGAP005071-RA	1032	736.217	25.669276	413.000000
Anogam_AGAP005072-RA	2562	2266.217	0.121149	6.000000
Anogam_AGAP005073-RA	1953	1657.217	0.110446	4.000000
Anogam_AGAP005074-RA	1797	1501.217	0.000000	0.000000
Anogam_AGAP005075-RB	942	647.750	35.532864	503.000000
Anogam_AGAP005076-RA	2067	1771.217	12.968850	502.000000
Anogam_AGAP005077-RA	1050	754.217	6.552347	108.000000
Anogam_AGAP005079-RK	1062	766.217	17.915911	300.000000
Anogam_AGAP005080-RA	687	397.359	49.056410	426.000000
Anogam_AGAP005081-RA	546	268.064	128.024283	750.000000
Anogam_AGAP005082-RA	9873	9577.217	11.930230	2497.000000
Anogam_AGAP005088-RA	1830	1534.217	48.793956	1636.000000
Anogam_AGAP005092-RA	327	110.740	0.000000	0.000000
Anogam_AGAP005091-RC	1749	1453.217	75.255275	2390.000000
Anogam_AGAP005093-RA	5727	5431.217	0.960456	114.000000
Anogam_AGAP005094-RA	708	417.557	2.849226	26.000000
Anogam_AGAP005095-RA	1131	835.217	4.382885	80.000000
Anogam_AGAP005096-RA	2697	2401.217	0.000000	0.000000
Anogam_AGAP005098-RA	180	47.121	5.826521	6.000000
Anogam_AGAP005099-RA	831	537.833	0.000000	0.000000
Anogam_AGAP005100-RA	678	388.762	218.220269	1854.000000
Anogam_AGAP005101-RA	6285	5989.217	0.825132	108.000000
Anogam_AGAP005102-RA	1350	1054.217	6.814580	157.000000
Anogam_AGAP005103-RA	1134	838.217	3.985069	73.000000
Anogam_AGAP005104-RA	777	484.719	8.590546	91.000000
Anogam_AGAP005105-RA	1044	748.217	6.176796	101.000000
Anogam_AGAP005106-RA	1554	1258.217	5.236926	144.000000
Anogam_AGAP028443-RA	888	594.193	5.082600	66.000000
Anogam_AGAP005107-RA	315	104.278	15.358402	35.000000
Anogam_AGAP028444-RA	723	432.064	10.061081	95.000000
Anogam_AGAP005108-RA	1242	946.217	44.974015	930.000000
Anogam_AGAP005109-RA	369	135.335	292.803397	866.000000
Anogam_AGAP005110-RA	1257	961.217	115.631334	2429.000000
Anogam_AGAP005111-RA	3282	2986.217	3.692880	241.000000
Anogam_AGAP013744-RA	1335	1039.217	3.126235	71.000000
Anogam_AGAP005113-RA	993	698.391	2.817341	43.000000
Anogam_AGAP005114-RB	252	74.122	24.693617	40.000000
Anogam_AGAP005115-RA	2919	2623.217	6.192467	355.000000
